TransactionID,CardNumber,CardHolderName,ExpirationDate,TransactionDate,MerchantName,Category,Amount,Currency,Location,Status
14a2d841-41b0-468b-b416-3f77712e8259,30354152483413,Mary Cohen,06/24,2022-03-16 10:43:09,"Fisher, Jackson and Anderson",Sports & Recreation,1846.13,USD,"Jonathanstad, Yemen",Pending
b153bca5-b61f-4d1e-84eb-8ff76a9056fa,3523179981614666,Christine Lynn,08/30,2022-10-20 09:28:36,White-Gonzalez,Entertainment,1269.65,USD,"West Devinhaven, Saint Barthelemy",Pending
056ad360-40b4-4f23-af20-6d13420160ba,4312046480679891,Emily Wilson,04/31,2022-12-16 06:54:49,"Mora, Griffin and Foster",Groceries,2128.97,USD,"North Lydiafurt, Belarus",Declined
dda8357c-ceab-4173-ba7f-f0fb3fdb59da,30531923247223,Jill Bright,04/32,2022-10-29 06:11:21,"Evans, Baker and Ferrell",Education,2178.3,USD,"Kimberlybury, Sri Lanka",Completed
1a6cbf27-d8ce-4af5-957a-a6fb8a2c8c8d,564067562061,Cheryl Harris,05/27,2023-08-14 08:48:25,"Boyd, Rogers and Rogers",Entertainment,76.79,USD,"North Tinaside, Syrian Arab Republic",Completed
940cbac8-e454-433b-a1eb-088eee0454de,6536134710856003,Mark Hernandez,04/26,2022-11-28 13:00:02,King and Sons,Home Improvement,4168.24,USD,"Lake Debrachester, Turkmenistan",Declined
5dda55f4-db13-4b15-a8d4-75ad9346cfe3,213160156247780,Sarah Wilkinson,11/33,2023-03-03 21:42:22,"Tanner, Horton and Thompson",Electronics,873.73,USD,"Rojasstad, Malaysia",Declined
32843f3f-31eb-4415-b9f1-a0cb27261cc9,4735139160094677104,Steven Herrera,09/32,2023-07-31 21:49:55,"Watkins, Ramsey and Lutz",Dining,1599.26,USD,"West Melvin, Martinique",Pending
0c97a47b-c627-4147-bb93-de67b37398b7,060425409343,Holly Campos,12/29,2023-03-24 02:19:04,Page Group,Entertainment,182.97,USD,"New Helen, Burundi",Completed
3be28890-819d-435d-9715-6751f6b5af5e,180049377981971,Stefanie Garcia,03/28,2023-05-30 15:04:31,Moore-Wilkins,Dining,2942.93,USD,"Fishertown, Swaziland",Declined
51cc73cf-7173-41fa-9922-7e0c4bc8bbb1,38679827177665,Terri Green,12/31,2024-02-11 22:05:26,Schneider-Conrad,Clothing,1713.2,USD,"Kristyborough, Macedonia",Completed
23781562-99fa-47f5-9581-6f90ab935be6,6534277864344748,Jack Frye,05/30,2022-12-14 14:08:09,"Greene, Cameron and Hawkins",Electronics,1887.71,USD,"Dianaland, Syrian Arab Republic",Declined
87999716-832c-40b7-a393-c79c5e819032,30378068735673,Terry Cooper,11/31,2023-06-17 06:35:40,Hamilton Inc,Healthcare,1390.8,USD,"North Ginabury, Congo",Pending
76f66863-8e61-443c-a2dc-18f93a7efc7b,30388420965462,Penny Hartman,09/24,2023-02-19 15:24:16,"Wilson, Drake and Moran",Gifts & Donations,2897.94,USD,"Karenfurt, Haiti",Pending
512eeed4-b6e5-4f14-bfc4-dfa3e376e5da,3599750667466164,Jose Burke,11/24,2023-12-26 07:07:07,"Short, Payne and Phillips",Education,4144.98,USD,"Richardfurt, Kazakhstan",Pending
a96d3b6e-c84e-4be8-9554-b2cb52c28345,676263852227,Julie Reid,02/31,2023-12-11 07:04:43,Meyer-Fitzgerald,Groceries,4035.92,USD,"South Greg, Georgia",Pending
51bbed74-d297-4fc6-bd1e-8e948eb72f42,30031509952916,Shelby Simmons,06/25,2023-09-02 02:53:53,"Ellis, Lang and Moore",Groceries,49.3,USD,"Clementsberg, Finland",Pending
3c484489-b177-4af5-8234-e9f20925bf9f,3535454861377346,Gina Cannon,07/29,2022-07-09 18:43:37,"Arellano, Brown and Cook",Services,1455.99,USD,"Mosesmouth, Zimbabwe",Pending
308bfb1f-9728-4830-b859-d0d8323d8c91,4801744059571568,Luis Yang,09/26,2023-07-15 15:06:39,Hill Ltd,Automotive,4428.32,USD,"West Tarachester, New Zealand",Completed
b8806421-6a18-4494-a1ad-fe86f2da3bad,3554925697434191,Christopher Wilson,12/32,2023-08-13 20:11:45,Kelly and Sons,Gifts & Donations,3361.5,USD,"Port Kristin, Georgia",Pending
8b59cf94-39f1-4912-b129-070677691a31,36986391054671,David Thompson,02/31,2022-03-26 19:39:46,Sexton Inc,Electronics,1037.84,USD,"New Travisborough, Syrian Arab Republic",Pending
0d139a52-3c25-4c60-8afb-63f19a403007,4387286824872,Alyssa Medina,08/28,2022-08-08 03:44:23,"Cox, Morris and Yang",Healthcare,3623.73,USD,"Timothytown, Thailand",Completed
5668e1de-5b23-413a-80d2-4cbbcc14886d,213167115677585,Dennis Flores,01/27,2023-02-18 17:32:12,"Phelps, Campbell and Lee",Education,1614.56,USD,"Russellberg, Comoros",Completed
7381ec6e-4f28-4c4e-8670-d189d88e7956,4574906713714,Holly Schwartz,12/28,2022-07-26 15:24:25,Wong Group,Sports & Recreation,2687.39,USD,"Lake Davidside, Guam",Pending
9c9035f7-6aee-499d-8034-b17f2b7b51ef,2287933505114712,Makayla Fernandez,06/28,2022-07-21 01:50:04,"Walker, Harvey and Gutierrez",Online Shopping,1536.23,USD,"Fullerville, Kazakhstan",Completed
902edf55-f571-48bf-9527-972312f1ff6a,4298448077392,Terry Baker,04/24,2022-06-16 08:41:58,Lopez and Sons,Gifts & Donations,4061.92,USD,"Beverlybury, Holy See (Vatican City State)",Pending
40751836-f9d3-4145-9530-63950d2c2a01,3586520453947718,Deanna Green,02/33,2022-10-17 17:15:08,"Pierce, Montgomery and Gonzalez",Groceries,1852.38,USD,"Serranoton, Norway",Declined
3f546e78-773d-4337-beb8-38ed1f63528d,30074935269133,Dr. Kevin Davis Jr.,01/26,2023-03-27 15:50:05,Sanchez-Mendoza,Services,80.72,USD,"East Luiston, South Africa",Pending
f7562a09-da16-4d22-b0d0-f384dcac2f99,4909480939469,Kevin Blair,08/25,2024-02-19 14:38:42,Compton-Garcia,Services,4441.63,USD,"Port Tommyberg, Malaysia",Pending
bdc24bdd-1331-4aed-bea4-26118c8cd7ec,4208742429412033,Dalton Olson,02/28,2024-02-10 00:11:50,Jimenez Inc,Groceries,2189.32,USD,"Port Kathy, Western Sahara",Pending
4340be5e-7204-479c-9027-590108640452,4244912800752,Sara Bishop,11/28,2022-03-27 03:43:16,Scott-Briggs,Sports & Recreation,2960.06,USD,"Christinaborough, Cocos (Keeling) Islands",Completed
fff145ed-7184-44b6-b9e1-9138b2e02486,4206806492715291,Anthony Stafford,02/33,2023-06-25 05:30:15,Turner Inc,Clothing,2053.98,USD,"Lisafort, Luxembourg",Declined
360065f7-77d1-4e47-8e00-4e359173cfe5,4639981390183053,Joseph Gonzales,07/28,2023-11-30 11:44:08,"White, Strickland and Morris",Automotive,2698.81,USD,"East Sandraview, Maldives",Declined
1c7694ba-8141-4c1b-820b-ac99347a907e,4417950254507796,Jennifer Weaver,11/32,2022-11-12 09:53:07,Trevino-Stewart,Groceries,42.97,USD,"South Dannyborough, Uganda",Pending
12d363ab-05f2-4c2e-ad3c-2a105038c42f,6011306268648487,Robert Lin,03/32,2022-09-20 11:16:25,"Cowan, Garcia and Alexander",Healthcare,1523.28,USD,"Christinefort, Iceland",Pending
6bbba530-3f65-488e-9920-9e8bac994acb,30561150350069,Jonathan Brown,08/30,2022-04-28 18:18:38,Bryant-Wright,Online Shopping,3960.49,USD,"Reedfort, Senegal",Declined
d18939d5-0d8b-4754-90e5-7ddc23fd836a,342127816222119,Tyler Joyce,02/29,2024-02-06 06:25:13,Anderson and Sons,Clothing,836.35,USD,"New Ariel, Tanzania",Declined
e55fccc1-903e-4cbd-857f-e12e2e7ee97e,4582207013952740360,Pamela Wilson,05/25,2023-01-02 02:08:51,Washington and Sons,Online Shopping,1966.75,USD,"Tylerborough, Jersey",Declined
544004af-995e-49ed-be3f-81acbb3c374c,4966829018121046121,Taylor Arnold,06/30,2023-02-02 12:47:08,"Pugh, Smith and Delacruz",Groceries,2661.17,USD,"Jeffreybury, Uganda",Declined
c9533140-6198-471c-ab1a-f26c4c76821f,5415586764490294,Sarah Mckee,07/27,2023-08-22 12:45:14,Everett LLC,Clothing,361.63,USD,"Erinmouth, Hong Kong",Pending
d2f6ec16-8d52-4b6f-b3b2-921dfeff340f,213109787862640,Pamela Rodriguez,05/32,2023-07-18 03:14:37,West-Thomas,Online Shopping,697.25,USD,"Lake Emilychester, Antigua and Barbuda",Completed
7561f0ab-d474-41cb-8410-1274a6789223,4451013371168674,Ethan Wilson,12/31,2022-08-22 11:16:39,Thomas and Sons,Entertainment,775.4,USD,"Lake Daniel, Germany",Declined
82266814-8f2c-4fd9-9527-c4667402bf73,4026042696960490924,Gregory Jones,02/29,2022-12-08 16:45:43,George-Olson,Dining,1686.95,USD,"Hallfort, Tunisia",Declined
7d2d5d2a-d156-4307-96a0-7cba15662fa3,675981424806,Pamela Burns,02/32,2022-05-23 23:07:32,Stevens-Key,Dining,1908.46,USD,"Simpsonmouth, Mayotte",Pending
97ac22d3-8e5b-4df6-83b8-17ea746c6ca2,3542618675782575,Terry Vaughn,06/25,2022-04-12 20:45:21,Kramer-Sanchez,Utilities,3675.78,USD,"South Donnachester, Holy See (Vatican City State)",Pending
a52584be-0063-4c62-8369-9d86a34a6b00,2711938488547545,Jeffrey Thomas,05/25,2023-07-18 02:31:16,"Murray, Mcpherson and Torres",Clothing,2250.08,USD,"Lake Ashleychester, Panama",Completed
99c35bbf-ca65-4b8b-82d2-04f38eaff6ec,3502044647465074,Evan Roberts,08/33,2022-05-05 14:10:53,"Griffin, Cummings and Davis",Home Improvement,291.29,USD,"South Eddie, France",Completed
44424767-1c1b-4492-a620-d5f9771c9359,4430394411133415,Steven Castro,08/30,2022-07-13 23:38:28,Armstrong Inc,Home Improvement,1541.09,USD,"South Teresabury, Maldives",Declined
d7e2fb88-85b7-4dc8-821b-24e3c8629712,573352236968,Gail Nguyen,07/26,2024-01-10 21:28:37,"Moses, Vaughan and Blankenship",Automotive,4287.9,USD,"Ronaldchester, Macao",Pending
e05df7b1-300b-41d1-9575-da0c67d93c1a,4876604124597495,Ryan Powell,02/34,2023-06-14 11:32:25,Ortiz-Li,Automotive,1855.88,USD,"Choihaven, Algeria",Pending
ca55e9d1-7952-46c8-ac0c-5cd050f2a726,6554557425187487,Ana Cole,08/24,2023-07-12 21:37:48,Williamson-Mckinney,Services,4412.02,USD,"West Larry, Paraguay",Completed
3793f1cb-eed0-47dd-98bf-71d245f2b9ce,4598497169696533621,Ivan Buck,06/32,2022-10-07 02:55:36,"Cole, Malone and Ward",Online Shopping,725.71,USD,"West Dennis, British Virgin Islands",Declined
ec0dd5a9-500d-4158-a5fe-4688ec6443f7,6011441894202944,Stephen Hudson,03/24,2022-12-02 13:58:58,Smith PLC,Utilities,3514.29,USD,"West Erica, Swaziland",Declined
87c2ca46-0bea-4f8b-8db3-9c8abde0cfae,676375620967,Barbara Riley,01/28,2022-07-16 00:58:47,"Carr, Terrell and Byrd",Electronics,2316.49,USD,"Evansport, Lao People's Democratic Republic",Declined
e52a9206-9f6e-48e3-93c8-8434e68fd90f,4190160172448627,Steven Jacobs,02/31,2023-01-09 09:05:16,Murphy Inc,Services,2592.5,USD,"Wilsonfurt, Bosnia and Herzegovina",Declined
52604bf6-10c3-4159-83d5-41aaabbaa45f,4448124287047203030,Paul Burgess,11/29,2023-05-10 13:02:55,"Morris, Johnson and Atkinson",Online Shopping,4144.01,USD,"Ericaberg, Liberia",Completed
11174ab8-312f-42a5-8a56-9466ddb81da9,502014835099,Michelle Odonnell,06/31,2022-06-07 11:35:12,Fletcher Inc,Entertainment,3668.72,USD,"Johnsonport, Montenegro",Declined
9c5d3690-7e47-4ae7-99bb-fc54c6c17e6b,501816352477,Nicholas Palmer,01/25,2023-03-13 19:52:16,"Jordan, Anderson and Owens",Electronics,196.98,USD,"East Andrewberg, Northern Mariana Islands",Declined
a1845e34-1979-42aa-924c-c2582e0ea039,3533900150817634,Tracy Powell,03/29,2022-02-21 00:44:15,"Wood, Summers and Richard",Sports & Recreation,4855.03,USD,"East Carla, Portugal",Declined
54b860eb-a602-4e5b-a875-4fe7b7d6fed3,6560832251968157,Robert Jones,12/28,2023-05-10 08:11:12,Logan and Sons,Entertainment,2218.89,USD,"West Denise, Montenegro",Declined
69fd1570-4dff-42ee-b7e2-bb96e6b5159c,371793769371221,James Murphy,03/32,2023-10-28 14:10:51,Thomas-Stewart,Education,2198.36,USD,"Port Matthewland, Western Sahara",Pending
cf788c85-a939-4609-993a-c0afa51bf93c,4835150543392352961,Anthony Harris,02/25,2022-04-16 18:59:07,"Stout, Smith and Santos",Groceries,2219.52,USD,"Jesusstad, Tunisia",Pending
f4509a05-94df-41b9-87bd-90f8ea247d6a,180004525080762,Richard Carpenter,03/32,2023-04-01 13:20:56,"Herrera, Hickman and Perez",Education,910.3,USD,"Wilsonmouth, Togo",Pending
b2c42c5d-21b9-4033-990a-e57c26678f64,3587107731341861,Linda Crawford,06/31,2023-05-30 01:56:08,Bryant-Ross,Clothing,3373.24,USD,"New Nicole, Philippines",Pending
e092fb45-a7b0-41f8-861c-246a0ea6e627,4068787933236,Mary Brady,11/25,2022-04-08 09:10:11,Wallace and Sons,Online Shopping,1005.51,USD,"Smithburgh, Nepal",Completed
5fb60b30-5ff8-4e16-bd6a-3cceb3690792,675933058397,William Stewart,10/27,2022-12-05 08:10:32,"Garcia, Hays and Parker",Healthcare,3064.29,USD,"Audreyton, Western Sahara",Declined
8659e90d-e132-4ad5-8a30-203b66a43d2b,180060430834735,John Jones,11/30,2023-04-28 01:56:56,"Harris, Guzman and Shannon",Travel,169.74,USD,"South Grace, Denmark",Pending
c2d2d9c3-515f-4ad5-8bf8-54894de6d89e,503864134450,Jerry Hernandez,09/30,2023-04-26 16:32:21,"Fitzgerald, Sanchez and Daniels",Groceries,2999.84,USD,"North Tammyberg, Equatorial Guinea",Pending
3bf1102f-5396-480d-bee6-6587ae1ef3af,4040480166486072135,Julie Davis,04/26,2023-08-03 10:49:26,"Adams, Hubbard and Hampton",Dining,1078.97,USD,"West Benjaminfort, Zimbabwe",Pending
76ff4fa7-bfc2-4197-a838-5295f1c6c1d5,3597603279325223,Tammy Johnson,07/28,2022-12-27 07:44:03,Lewis-Gonzalez,Healthcare,616.53,USD,"New Derrick, Mali",Declined
3a46d16b-a348-4f34-bd6e-f497fb524947,372719717800382,Melissa Cochran,11/26,2023-12-24 20:43:54,"Arias, Rios and Robinson",Entertainment,4720.15,USD,"Warnerside, Mauritius",Pending
b126200d-867a-4baf-bbd9-65510dc6f2d7,4175109338042,Meghan Atkins,07/30,2023-11-08 14:00:39,"Tran, Thomas and Cooper",Sports & Recreation,1452.32,USD,"Floresville, Mali",Completed
521099a8-37db-46c3-8658-2794dda1e827,3551282882462253,Pedro Carroll,12/32,2023-02-16 11:47:17,Jackson and Sons,Travel,3633.2,USD,"West Richardport, Uruguay",Declined
ce83377e-9fd5-49cc-ab92-d11e94c22e1f,6582879525995130,Kara Green,12/33,2022-03-20 09:34:40,Dunlap and Sons,Sports & Recreation,1285.83,USD,"Lake Joshua, Sierra Leone",Pending
ff8cd186-a401-4949-a7d3-6ba7b1a509c4,3546320798905193,Terri Phillips,11/29,2023-01-23 00:03:22,Kirby and Sons,Travel,1033.18,USD,"Sierrashire, Anguilla",Completed
4436f6f3-2c80-402c-aa4c-0dfc08ed72cb,213147829632167,Eric Garrett,10/28,2022-07-08 12:47:59,Bennett and Sons,Groceries,471.41,USD,"South Matthewfurt, Romania",Completed
08b8ea09-5248-4d22-bc8b-e4429d9c46e2,4018392847374066,Aaron Maynard,05/26,2022-06-29 23:28:01,Price-House,Home Improvement,3906.37,USD,"East Mindyview, Mongolia",Pending
834d78b2-dec2-4b7f-8af1-629abc931170,639084542153,Mary Rogers,07/28,2023-03-20 22:57:36,Martin-Tucker,Clothing,4997.27,USD,"Smithberg, French Guiana",Declined
e7978087-cd0d-4870-bb04-d2b202de2ea7,30383024839890,Misty Allen,10/33,2022-07-29 09:47:18,"Payne, Hill and Morales",Education,80.45,USD,"South Keith, Congo",Completed
6c672042-560a-4e5e-a406-79e183692ec2,373791270976528,Leslie Hanna,01/28,2023-03-11 00:15:07,"Smith, Ramirez and Jackson",Sports & Recreation,2228.86,USD,"East Margaret, Zimbabwe",Pending
288c9371-21ea-4ef3-a3c4-f1600ab80a80,213196395147548,Aaron Solomon,04/29,2023-02-03 16:16:44,Mayo-Thompson,Home Improvement,36.8,USD,"Julieton, France",Completed
e96e683a-0a0d-47f5-8a29-56cccf7d6506,4149926155107451,Karina Barr,07/30,2022-03-17 18:28:02,"Nguyen, White and Jackson",Electronics,3500.41,USD,"New Kevin, Poland",Declined
eec1799c-0ad3-4000-93e4-73c80a7fa428,347955505727617,Veronica Shepherd,05/31,2022-08-30 07:06:07,Johnson Inc,Home Improvement,994.53,USD,"Heatherport, Sri Lanka",Pending
6f314df7-5a9d-4003-aed4-cc5f26ca2dc1,4238773056313503,Luis Dillon,05/30,2022-10-25 01:39:06,Hood Inc,Dining,2016.19,USD,"Joshuahaven, Cyprus",Pending
1e182ab0-e663-4b27-b429-fb45bfc7d66b,4787670385017612,Crystal Perez,05/24,2023-10-02 19:16:21,Curry-Roberts,Entertainment,1421.68,USD,"East Andrew, Sweden",Pending
81c89e3e-4aca-4850-be82-b44b40ea1711,3586668064969132,Danielle Hall,02/34,2023-06-25 06:07:45,Bernard-Ramirez,Groceries,777.53,USD,"New Melissaborough, Cocos (Keeling) Islands",Completed
1987c85f-7570-46b4-97c3-625f30790f88,4936162087691345898,Laura Short,02/32,2022-11-02 11:57:36,Garcia PLC,Clothing,311.75,USD,"Brendaville, Albania",Completed
07164ea1-d68f-43d8-959c-256b5377c662,5119802735475648,William Wood,04/31,2024-02-05 19:59:45,Powell and Sons,Automotive,4261.72,USD,"East Yesenia, Grenada",Pending
67e8b261-2c9b-4151-9115-c0f20a08014e,30119810876476,Jose Smith,11/33,2022-06-16 18:57:26,"Short, Walton and Newman",Travel,967.42,USD,"Meghanshire, Cote d'Ivoire",Declined
bb2e50ab-b724-4098-bfd7-1584cc123749,3596585624700161,Michael Boyd,07/26,2023-05-25 00:06:46,Tyler and Sons,Utilities,2161.89,USD,"East Dannyside, Brunei Darussalam",Completed
4229c8ac-3f35-4b47-9ffe-0632cbabb910,30096161663432,Andrew Graham,01/29,2022-06-07 00:27:20,"Brown, Glenn and Moore",Home Improvement,3349.46,USD,"New Lawrencemouth, Belgium",Declined
4b11fdf8-4212-4893-b018-dff31903b04c,4833922711456772,Andrew Dean,03/32,2023-08-09 20:52:04,May-Mcbride,Groceries,2784.35,USD,"West Bettyside, Norfolk Island",Declined
5beb99d2-a711-4cd8-b683-43dc170b3638,676160738628,Michael Hall,10/25,2024-01-25 13:00:15,Williams Inc,Dining,2488.52,USD,"West Dianemouth, China",Pending
fd8a6075-0c06-4303-8ff9-01b467542f27,3504522225499076,Michele Dickerson,03/31,2022-03-31 21:42:19,Kennedy Group,Travel,4859.63,USD,"Melissaburgh, Spain",Completed
64ff434e-98da-4cbf-b2ab-906aa42124ee,3595187199296500,Richard Sweeney,02/26,2022-03-17 20:02:16,Bailey LLC,Automotive,2997.19,USD,"North Nicole, Togo",Completed
b635a799-165d-45b4-950a-c0065bfbea73,374430806774730,Kimberly Day,01/30,2023-10-15 22:10:21,Barron-Evans,Online Shopping,3709.95,USD,"Randolphfurt, Australia",Pending
70c146b4-f193-44e1-871c-9d99fd99358a,180060926766870,Michelle Castro,07/29,2022-12-03 05:17:59,Johnson-Bond,Education,1389.76,USD,"New Ashleyburgh, Switzerland",Pending
d8a127a6-0ecc-4880-ba6f-13699ab2de9c,38436365236381,Jennifer Davis,09/24,2023-01-10 23:57:16,"Greene, Brown and Johnston",Entertainment,1552.97,USD,"New Nathan, Cocos (Keeling) Islands",Pending
b2369d34-d82a-492c-a4a4-530bf8451684,4690802071239020,Jeffery Dominguez,08/24,2022-06-16 22:41:24,Clark LLC,Electronics,4947.87,USD,"Franciscofort, Timor-Leste",Completed
ec226d39-c47f-4921-a8ec-82551ec0facb,4256250479056024,Stephen Knight,06/24,2022-12-17 13:01:56,"Hernandez, Lopez and White",Utilities,3927.1,USD,"Donaldton, Belarus",Completed
6476177c-9800-412c-b3b9-6544e455c90b,6011396930785767,Vanessa Davis,08/28,2022-05-19 19:52:47,Chapman-Villanueva,Sports & Recreation,1890.87,USD,"Hicksfurt, Czech Republic",Declined
38f0b2c3-4e7d-4051-aa86-3eb125512e17,213177006206139,Mallory Huffman,05/32,2023-04-28 21:00:02,"Luna, Payne and Watkins",Travel,3510.87,USD,"North Brandonport, Gabon",Declined
baa1fe30-2bd6-4247-aaf3-b0bed30716ce,213159995601231,Seth Simmons,12/26,2023-12-04 06:50:53,"Curtis, Middleton and Moore",Services,2444.58,USD,"Silvaville, Venezuela",Completed
661e411e-a801-4f7c-acad-1e5f922e938c,213186073476681,Melinda Blankenship,09/33,2022-07-04 04:06:58,Gonzalez Ltd,Travel,308.07,USD,"North Michelleport, Comoros",Completed
ce05dc17-85f8-4af3-b47f-4deb28d08333,502040250891,Terri Ramirez,10/32,2023-01-10 12:24:52,Johnson Group,Dining,2900.37,USD,"North Paula, Norfolk Island",Pending
1138ca20-348f-4b08-a2bf-750a165ab151,345527781297086,Courtney Holmes,07/24,2022-09-10 10:31:21,Allen-Miller,Travel,1950.29,USD,"Port Todd, Yemen",Declined
c0ca5053-162c-49a4-90d0-3ec689bd180c,2264388341496665,Eric Johnson,04/33,2022-03-26 14:52:40,Jones LLC,Dining,680.66,USD,"North Joseph, French Southern Territories",Completed
64afdaf7-33a2-4a75-b194-e581b2cdb450,180029817359145,Jessica Soto,09/33,2022-03-08 16:15:50,Richards Inc,Entertainment,789.62,USD,"New Rachelview, Vietnam",Declined
546eaef3-52c2-49ca-8c25-3d4f550ac22a,4724125441254,John Ho,03/27,2023-05-25 08:25:35,Williams PLC,Travel,3002.54,USD,"Hayesview, Guatemala",Declined
32800463-3251-41d6-80ef-9c7c848d6b8c,6553022248226278,Kimberly Thompson,08/31,2023-07-03 20:28:56,Walker Inc,Dining,2101.35,USD,"East Catherine, Bhutan",Pending
e1c243c3-1f41-4b68-9e75-cd2ca9c06dc4,562905122643,Donna Osborne,02/34,2023-04-13 03:20:05,"Weeks, Ortiz and Floyd",Utilities,4443.47,USD,"Daltonburgh, Saint Lucia",Declined
21105758-b871-4b5e-a842-8fa57572f0c5,4393676505894331,Brian Graham,10/26,2022-09-26 09:37:34,"Lee, Adams and Donovan",Groceries,1470.21,USD,"Johnchester, Austria",Declined
ccb0d978-6b21-426f-8abd-c38e031fb90a,30149083191436,John Hicks,05/31,2023-01-23 22:46:32,"Richards, Jackson and Sanders",Online Shopping,4857.19,USD,"South Patriciaburgh, Saint Lucia",Declined
23e0b37f-ddaf-47d1-b951-35680891f8f6,583786573191,Louis Harris,08/31,2023-04-13 10:56:11,"Mcpherson, Adams and Stewart",Travel,3170.64,USD,"Bakerborough, Paraguay",Completed
47c9a868-8020-443a-9736-1118077d4a57,4172130488547166,Natalie Chang,12/26,2023-01-11 01:10:07,"George, Wilson and Cooper",Education,3377.41,USD,"Rebeccaton, United Kingdom",Completed
42a0e2f6-c1b2-45f3-bfe4-d4e8297d6a0f,2713595612316771,Marissa Powell,06/27,2023-07-16 05:19:15,Taylor Group,Services,2890.24,USD,"Melissaville, Bhutan",Completed
fd373055-5136-40d6-a100-0d0467da2ee5,6526193715134214,Teresa Delacruz,12/30,2023-01-26 16:53:34,Richard-Erickson,Home Improvement,1752.86,USD,"New Tracyton, Estonia",Pending
e9c9fd88-eb1e-47c1-bd5e-530ad5cd2304,30028658829366,Bruce Stewart,04/26,2023-12-30 05:15:44,Wall Inc,Sports & Recreation,374.22,USD,"West Crystalberg, Bahamas",Pending
5c3b4cde-0f5b-451a-a953-b44dd2f6d5f6,3556428482950909,Zachary Carlson,04/33,2023-10-14 02:26:42,Kelly Inc,Travel,4112.44,USD,"Raymondview, Cocos (Keeling) Islands",Pending
b3e54870-ea31-4bf8-ac8b-eb8cd1f6c053,377609498323701,Danny Keller,01/31,2023-01-25 07:35:49,Garrett-Medina,Utilities,1664.51,USD,"Robertston, Uganda",Completed
ee583a25-f1c6-40d3-9b0b-06846fe93871,4494409716671563,Jeff Kemp,10/30,2023-03-02 18:05:04,Pierce and Sons,Automotive,4054.78,USD,"Hernandezbury, Slovakia (Slovak Republic)",Declined
d26a4f16-a087-4c1c-a94f-cfaf7b91f5ca,2337082531929691,Valerie Blevins,12/26,2022-03-18 20:17:06,Tapia-Boone,Utilities,343.52,USD,"Alexanderland, Netherlands",Pending
7e61a010-1b7d-4bf7-bfd9-7e17b0150ce2,4475198959688045,Michael Tucker,03/32,2022-12-09 09:33:09,Garcia-Lee,Automotive,188.6,USD,"Steinstad, Saint Martin",Completed
361366ee-11c0-42a8-b4ed-94ddfea0eff0,376934907634329,Angelica Kennedy,03/31,2023-10-08 13:22:54,Jackson-Johnson,Entertainment,575.0,USD,"West Allison, Nepal",Pending
87426211-ee7d-4176-9613-a6b92a2818c0,213194864899020,Tanya Allen MD,05/24,2023-12-13 02:30:40,"Barber, Alvarez and Mcmillan",Entertainment,4385.46,USD,"East Jerry, Greece",Completed
9d48b863-8916-4c47-92eb-810a7b9a075d,4420784871964270179,Andrew Jenkins,03/24,2023-03-30 20:29:16,"Wagner, Freeman and Rogers",Travel,489.11,USD,"Michaelfurt, Libyan Arab Jamahiriya",Completed
385b080f-a3cd-461b-94b8-8753d0520188,2289812246394841,Miss Brenda Johnson,12/26,2023-07-15 08:05:57,Peterson Group,Gifts & Donations,2940.77,USD,"Lake Cassandrashire, Paraguay",Completed
0b606fae-595b-414d-b86b-489058828e26,3552467009989937,Kelly Jenkins,10/24,2023-07-11 21:37:04,"Caldwell, Phillips and Welch",Online Shopping,1950.4,USD,"Port Christophermouth, Congo",Declined
af74c4da-8fca-4dc5-9090-4d21b783eef2,6568633643221632,Brenda Benitez,01/32,2024-02-17 04:51:38,Harris-Rowe,Utilities,1305.88,USD,"East Joshuaside, Tunisia",Declined
ec4df389-9bc2-4ff7-b7b6-aa45ad433ad6,4348172776116894995,Christina Ortiz,12/31,2023-09-10 12:28:14,Sanders-King,Dining,1276.38,USD,"Samuelshire, Jordan",Declined
dd8d6a13-6844-4d46-9933-7ca290f05a19,6011798153981975,Walter Patterson,01/25,2023-04-12 12:39:44,Harvey-Smith,Education,1453.43,USD,"Jensenchester, Bahamas",Completed
2e0736dd-368d-4141-98f1-5886d339e1e1,501836635174,Gregory Walker,11/30,2022-10-29 15:52:33,Hansen-Gomez,Sports & Recreation,227.75,USD,"West Timothyside, Trinidad and Tobago",Pending
5abb8877-67c7-4d47-963d-e44ec12546a4,3587251535177160,Stephanie Wood,03/24,2022-03-24 09:10:39,"Clark, Contreras and Clark",Education,1858.0,USD,"Heatherland, Myanmar",Pending
ba0f1506-2486-4523-afc7-2f6317b8cf81,6536637319185475,Jeffrey Conner,10/32,2022-07-23 15:07:57,"Wright, Hart and Hughes",Entertainment,4506.87,USD,"West Christophermouth, Kazakhstan",Completed
1c992234-fe78-4ecf-83dd-f917b88270c0,5248644143066948,Christina Arnold,11/29,2023-02-13 19:31:15,Anderson-Marshall,Home Improvement,1939.41,USD,"South Samantha, United States Minor Outlying Islands",Pending
6ad53604-f49f-4f14-80dd-f44439ae8b37,4527156013196395,Jordan Cummings,04/24,2022-05-07 20:30:41,Hall Inc,Dining,517.9,USD,"Barrettshire, Chile",Pending
aba27f06-85ae-4331-8900-3358f5550060,378234217400273,Sean Fisher,05/31,2022-10-14 13:43:54,Benson-Tucker,Services,1598.19,USD,"New Andresberg, Burkina Faso",Pending
